class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42
YO,0.901212454,0.724602342,-9.81E-05,0.909100533,0.634374499,0.076335475,0.910568297,0.551185369,0.089815766,0.907063782,0.475906461,0.091494992,0.918216467,0.42040512,0.093119361,0.898205161,0.488407135,-0.017022705,0.846610904,0.39358598,-0.018833006,0.821597576,0.329136074,-0.018781938,0.806986988,0.275122702,-0.030818311,0.884506106,0.515321672,-0.061136626,0.799145937,0.505622327,-0.026471615,0.808598876,0.549004018,0.012412214,0.834753454,0.57169807,0.017749147,0.859189451,0.55866468,-0.098380812,0.781687915,0.539247394,-0.054901309,0.793364763,0.577211618,-0.013664293,0.816533327,0.600910902,-0.001316895,0.83132422,0.602073967,-0.133591339,0.762814462,0.548448503,-0.142807394,0.721919835,0.51821661,-0.153761387,0.684571564,0.490818799,-0.176154673,0.200492933,0.830626249,-9.50E-05,0.245247051,0.759015858,0.041399159,0.278004557,0.673053026,0.02671312,0.302960962,0.60361743,0.00312298,0.310759008,0.560685158,-0.019697918,0.239911363,0.612088203,-0.110687554,0.284423262,0.510305643,-0.151021853,0.316750765,0.435745597,-0.171706125,0.343007445,0.376046926,-0.204620406,0.235135138,0.632326186,-0.141125679,0.30331248,0.581549823,-0.132870704,0.300368011,0.617002845,-0.086117297,0.282930195,0.632877171,-0.074490808,0.238398179,0.665141523,-0.168859228,0.303703487,0.602656186,-0.162262961,0.299331486,0.626699448,-0.115322292,0.28467688,0.644625604,-0.098813474,0.245822012,0.699363232,-0.193780601,0.267644703,0.620883703,-0.242011979,0.264459461,0.569569409,-0.266448259,0.257226557,0.523715138,-0.293500572
YO,0.904221892,0.720672846,-8.87E-05,0.911838055,0.629415035,0.074064463,0.912360966,0.544933379,0.087087438,0.908097744,0.469722122,0.088576786,0.91951102,0.415828675,0.087993756,0.897749186,0.485860854,-0.019431196,0.846942008,0.392387092,-0.021579605,0.822682977,0.327915013,-0.021130154,0.808162689,0.274693459,-0.031390604,0.88310802,0.51257652,-0.061848585,0.801052094,0.49973911,-0.02492629,0.811384737,0.541459322,0.015833583,0.836808443,0.563421488,0.022859618,0.857867777,0.556505322,-0.098087415,0.783593655,0.534057319,-0.055432383,0.796162367,0.570273757,-0.015788903,0.819276869,0.59295541,-0.004543105,0.830268443,0.600913882,-0.132105917,0.762717605,0.548549652,-0.142256424,0.722758651,0.51889044,-0.15415962,0.68637681,0.491356701,-0.177344665,0.194026649,0.750370264,-9.57E-05,0.169856787,0.662400424,0.036316082,0.176215127,0.557180345,0.027264014,0.186200932,0.464786351,0.020172689,0.18459931,0.397720635,0.01395455,0.195546001,0.535517871,-0.121726505,0.267076313,0.431882679,-0.153618202,0.306408107,0.368955046,-0.157797575,0.332759976,0.3200095,-0.163694039,0.218422145,0.572252393,-0.141243502,0.321285129,0.528208375,-0.114881963,0.315414131,0.555793285,-0.043673653,0.291855723,0.578197718,-0.011298564,0.247287646,0.622493505,-0.158467695,0.338667303,0.586479902,-0.129279152,0.330538362,0.618579388,-0.072521821,0.308998972,0.641630948,-0.045574997,0.277380019,0.668740213,-0.176519305,0.359943211,0.614079118,-0.187093139,0.412967414,0.58106643,-0.182760671,0.456612945,0.548326075,-0.192952648
YO,0.903955936,0.718582034,-8.99E-05,0.909389377,0.628429234,0.069844514,0.911265731,0.542578101,0.079465374,0.9091717,0.466739058,0.077391379,0.922111273,0.412184298,0.074085832,0.898685038,0.48502326,-0.022416947,0.84723407,0.391247392,-0.026580887,0.822758019,0.328044444,-0.027454194,0.808256686,0.274139106,-0.038321428,0.886645794,0.512136221,-0.066119462,0.802779675,0.500033975,-0.033087626,0.813325703,0.541417539,0.003868182,0.838989735,0.561104357,0.00985267,0.863434851,0.555734634,-0.104009099,0.786720514,0.536427915,-0.063432083,0.799231887,0.572712898,-0.025938906,0.822845638,0.593744993,-0.01586074,0.836376667,0.599367023,-0.140014932,0.768847525,0.547288477,-0.14877297,0.727425992,0.519497812,-0.159205422,0.689798772,0.493596822,-0.181135774,0.18394348,0.739581704,-0.000118404,0.165406764,0.652292669,0.036114432,0.171030134,0.548966348,0.032362919,0.178675637,0.459181637,0.032625627,0.173742875,0.39345172,0.034724079,0.185830012,0.510819018,-0.091149956,0.260498554,0.417818516,-0.11306186,0.29591161,0.355229855,-0.119106084,0.322423071,0.3020145,-0.130863592,0.211018041,0.542721391,-0.113717832,0.313893855,0.520564854,-0.081324942,0.298273504,0.555057526,-0.02490676,0.269312948,0.574227929,2.99E-05,0.243417472,0.594472468,-0.134469792,0.332501888,0.561371684,-0.100562774,0.317701787,0.594316006,-0.048866604,0.292954892,0.613418698,-0.026298935,0.276231676,0.644380569,-0.155169591,0.354283601,0.587217391,-0.168215051,0.403516114,0.558353364,-0.169243187,0.446843028,0.528725266,-0.181408733
YO,0.906511545,0.718198895,-8.94E-05,0.909500599,0.624847293,0.071759112,0.910964012,0.541069448,0.080140151,0.910881758,0.467787921,0.077168413,0.924472272,0.414968073,0.072828434,0.900647521,0.487246543,-0.021610338,0.85023427,0.393119901,-0.026461812,0.826360881,0.329936326,-0.028832803,0.811943412,0.27506873,-0.040874515,0.888874412,0.514490604,-0.064556964,0.802835584,0.502675414,-0.029990524,0.813255608,0.543380022,0.009272599,0.838681579,0.560942888,0.016079646,0.864895165,0.557131052,-0.101737283,0.787148476,0.536874652,-0.05760074,0.799181104,0.571978807,-0.019068437,0.821361721,0.591577768,-0.008670294,0.837598264,0.59934932,-0.136906236,0.770933628,0.546878338,-0.141194761,0.731586099,0.518424988,-0.150449529,0.69566679,0.491908312,-0.17293027,0.185087204,0.742480457,-0.000129328,0.164856791,0.65235126,0.043360133,0.169777721,0.548318326,0.04324621,0.177527815,0.455416858,0.045197301,0.174215123,0.388022602,0.044680454,0.18433851,0.508976936,-0.076335147,0.257560253,0.413957119,-0.088954672,0.295422614,0.352773249,-0.089187853,0.324523598,0.301172704,-0.097405478,0.209530741,0.53848207,-0.099761553,0.312985867,0.530457914,-0.057373345,0.300291419,0.564944565,-0.010102267,0.273848742,0.584134817,0.004366539,0.24199824,0.588700593,-0.118053198,0.332175136,0.571306944,-0.077490173,0.318175495,0.608027577,-0.029668897,0.293540329,0.627265751,-0.010469997,0.274910808,0.637882948,-0.136957332,0.355833113,0.582181752,-0.143075377,0.405940562,0.556280971,-0.142454922,0.450326294,0.528716803,-0.153823301
YO,0.907121718,0.715783238,-8.02E-05,0.912397802,0.623421788,0.071057945,0.913564742,0.538600326,0.081070893,0.912244499,0.464371681,0.079441182,0.924733162,0.411956668,0.076150313,0.901605964,0.483021677,-0.017508743,0.851423264,0.391507119,-0.021469129,0.827198565,0.329035759,-0.022366835,0.812260866,0.27568993,-0.033426635,0.888771892,0.509530425,-0.060011402,0.805637658,0.498767972,-0.027750559,0.817231357,0.54045552,0.01061885,0.843339741,0.558971405,0.017412376,0.864610791,0.551920354,-0.097031839,0.789598465,0.53232944,-0.056348093,0.803680599,0.568179786,-0.016804388,0.827619553,0.588349819,-0.004921689,0.838011146,0.595079243,-0.13205947,0.77075094,0.545247316,-0.13937363,0.730141342,0.518763065,-0.148824185,0.693224549,0.493186951,-0.170683905,0.185379267,0.747412741,-0.000107042,0.167232335,0.651366651,0.044156283,0.171906307,0.549253166,0.045551214,0.178084493,0.458656043,0.045993783,0.177052915,0.393229485,0.044847231,0.188200161,0.505666316,-0.051572636,0.259086668,0.413110793,-0.063915566,0.297369272,0.353034198,-0.065845765,0.325398177,0.301330328,-0.072445616,0.212248683,0.535457253,-0.077500612,0.309176177,0.530007601,-0.045117754,0.296579897,0.562927544,-0.009762458,0.271428466,0.579803467,4.14E-05,0.243536487,0.585882902,-0.099601679,0.329062521,0.570747972,-0.064354055,0.315666497,0.605274737,-0.026108675,0.291899353,0.624994278,-0.011207175,0.274918914,0.63678813,-0.122013733,0.352304667,0.592367887,-0.123632647,0.403754354,0.570752144,-0.124064006,0.448264629,0.546044588,-0.136599749
YO,0.908884525,0.713786721,-7.60E-05,0.914571404,0.624637246,0.074386969,0.914197266,0.541141808,0.086607084,0.910126209,0.468209743,0.087807357,0.922741055,0.415229797,0.086436339,0.90259999,0.483030349,-0.018193871,0.850529075,0.391526461,-0.020843819,0.825498939,0.328848064,-0.021821853,0.810643554,0.275160968,-0.034179587,0.889848888,0.510047674,-0.060925089,0.802752614,0.499650449,-0.027183747,0.8123613,0.542294383,0.010937439,0.837800026,0.562916994,0.017024145,0.865567684,0.552807391,-0.097239472,0.786484301,0.532900155,-0.053879805,0.797612786,0.569558203,-0.015203422,0.81978178,0.591272593,-0.003609739,0.838812768,0.595662117,-0.131175905,0.769712925,0.545505583,-0.138151824,0.728399694,0.519845128,-0.147890404,0.690874517,0.495830923,-0.169506252,0.182687908,0.755582094,-0.000100979,0.162947208,0.657880783,0.050777476,0.170037135,0.555641234,0.057276793,0.179407477,0.46559301,0.062705599,0.178784966,0.398963273,0.06597127,0.185762942,0.517719209,-0.05131451,0.258794606,0.416362524,-0.061640333,0.297434956,0.354898989,-0.058512747,0.326857537,0.305097103,-0.059415493,0.213280752,0.546139419,-0.077179126,0.309507936,0.538324058,-0.033078972,0.296723604,0.570246637,0.006940016,0.273021102,0.589665055,0.017916614,0.247359067,0.594146073,-0.097952753,0.331097603,0.577452123,-0.055528436,0.319476902,0.612798035,-0.014756877,0.297859877,0.634206414,0.000151318,0.280774117,0.641435623,-0.117943443,0.359386891,0.587276697,-0.118425533,0.411611259,0.562638462,-0.116329595,0.457233399,0.537102759,-0.127672046
YO,0.907893538,0.713629305,-8.90E-05,0.913490474,0.625130236,0.074474566,0.913996816,0.541879952,0.086868957,0.911216974,0.468684167,0.08823812,0.923443198,0.41598317,0.08695811,0.901924551,0.484442353,-0.018106468,0.848379731,0.392871022,-0.021619858,0.823381007,0.329349905,-0.024092473,0.809460044,0.275114506,-0.037015483,0.889480889,0.511772096,-0.060444999,0.802164674,0.499792963,-0.024900001,0.812347591,0.542034626,0.015677312,0.837405741,0.562565923,0.023221357,0.864945352,0.554810762,-0.096838653,0.785601676,0.533222795,-0.052818481,0.797423542,0.569117188,-0.013319936,0.819684207,0.590592384,-0.00193066,0.837575078,0.597626507,-0.130730361,0.767956376,0.548115015,-0.135822296,0.727046371,0.522676766,-0.144568294,0.689974844,0.499388516,-0.166175261,0.186329693,0.758969605,-0.000119982,0.169067472,0.661039293,0.048073605,0.174888313,0.556453764,0.048692703,0.182153329,0.464324445,0.048242249,0.182190821,0.396785945,0.044636417,0.193459004,0.520424008,-0.059951916,0.268114358,0.420265347,-0.07462886,0.3035945,0.36073494,-0.074263558,0.330269814,0.30952543,-0.077283785,0.219872385,0.54896009,-0.084777385,0.316188753,0.539354622,-0.040207487,0.300135136,0.571009457,0.004294907,0.273943245,0.588604152,0.018294295,0.251707613,0.595549762,-0.104652904,0.336150229,0.575966656,-0.061644208,0.323315382,0.609734893,-0.016780596,0.30107531,0.632494211,-0.000808998,0.282050669,0.640223861,-0.124008305,0.359473914,0.591543436,-0.127238318,0.411600113,0.567960441,-0.12774612,0.457037419,0.54393667,-0.141608909
YO,0.907243013,0.713140488,-9.78E-05,0.910220206,0.623570979,0.071578644,0.910583317,0.539776087,0.081786439,0.909641266,0.465838104,0.081774585,0.923536897,0.413577586,0.079703927,0.900738776,0.486298352,-0.025763152,0.847698629,0.394366503,-0.0330952,0.822165668,0.330742538,-0.03802868,0.806656063,0.275757551,-0.052298252,0.88942486,0.514143586,-0.066999301,0.802559733,0.499915212,-0.033695936,0.813355982,0.541805923,0.009318464,0.83845371,0.561471343,0.019140288,0.86572963,0.558035374,-0.1027302,0.786537349,0.534406304,-0.060856842,0.799969494,0.569419205,-0.02011149,0.823182821,0.58996433,-0.006613972,0.838718832,0.601763546,-0.135971382,0.768912792,0.55195725,-0.141754359,0.726975858,0.526465595,-0.151414111,0.68877238,0.503159404,-0.174118027,0.187163576,0.765316963,-0.000118169,0.171105996,0.66834712,0.049143273,0.175910011,0.562199593,0.051646698,0.180963069,0.468713909,0.052759651,0.179513216,0.400404125,0.05247955,0.19684571,0.52376914,-0.058147963,0.271515965,0.425595492,-0.073749438,0.309298098,0.366313547,-0.075741865,0.337169915,0.315546691,-0.080233462,0.221831426,0.552983403,-0.084317736,0.322116584,0.549883008,-0.044313863,0.307011187,0.583499789,-0.00424504,0.280555665,0.60049957,0.007645182,0.253139466,0.601213634,-0.105259523,0.339194268,0.589715838,-0.068415374,0.325471967,0.627163589,-0.030238321,0.301972359,0.648131371,-0.017377703,0.283399135,0.648691714,-0.125579759,0.361190021,0.599139988,-0.134378895,0.413913071,0.575015962,-0.138647273,0.460079998,0.548496485,-0.155455023
YO,0.907013774,0.711049378,-9.40E-05,0.910597146,0.622531712,0.072540909,0.910375595,0.538681805,0.083586521,0.908306837,0.465237856,0.0848279,0.921251774,0.41265893,0.084285781,0.899569273,0.483821809,-0.025181869,0.844958663,0.394998938,-0.031988658,0.81805855,0.330968261,-0.036019288,0.801751256,0.275705397,-0.049226087,0.887415767,0.511465907,-0.066385396,0.80050385,0.499983907,-0.033408958,0.81041342,0.542208254,0.011720871,0.834549546,0.56412518,0.023270197,0.863699734,0.555483997,-0.101910569,0.784310997,0.534134984,-0.060303517,0.79626286,0.568792462,-0.017740306,0.818314791,0.590810597,-0.002952055,0.837385118,0.599755168,-0.135179892,0.767271876,0.551760316,-0.14159058,0.725426793,0.527387917,-0.151587427,0.687345088,0.506744206,-0.174499467,0.189141303,0.764400899,-0.000136482,0.173569053,0.667987525,0.05654962,0.18097958,0.563011289,0.056404021,0.189669818,0.467186958,0.052256107,0.191208676,0.395319521,0.044089459,0.201272458,0.520349264,-0.065362565,0.278595299,0.423289835,-0.083126359,0.317793995,0.365675122,-0.084341221,0.346855402,0.316376746,-0.089800499,0.225077569,0.550613165,-0.094767824,0.329870433,0.540804386,-0.048364133,0.316198975,0.574857056,-0.000373024,0.289379925,0.593918204,0.016745787,0.255538911,0.601123691,-0.11792361,0.347186238,0.585329592,-0.072281405,0.334309906,0.620734274,-0.020424927,0.310457379,0.642660379,0.000636871,0.285581589,0.650113046,-0.139853105,0.368613362,0.601716042,-0.148828343,0.424539536,0.577831388,-0.154445961,0.47386688,0.552831531,-0.169656485
YO,0.906673551,0.710697293,-8.73E-05,0.904604733,0.621712685,0.075855345,0.899362147,0.536963105,0.087723285,0.896710932,0.464835405,0.087697424,0.911340952,0.412853479,0.087586567,0.895104408,0.484036803,-0.01841299,0.840727389,0.39747259,-0.024068851,0.813581824,0.336247146,-0.026224161,0.796554208,0.280992985,-0.037658542,0.88822031,0.510229945,-0.063231438,0.797198713,0.503911495,-0.031259526,0.80947715,0.546423614,0.011715916,0.835720539,0.566757202,0.023103723,0.867898941,0.552864254,-0.101870805,0.78348577,0.539554894,-0.059443597,0.798223436,0.574316978,-0.01665559,0.823283494,0.594695449,-0.001350019,0.844377339,0.597170174,-0.138614044,0.76975441,0.556685805,-0.139877334,0.72450012,0.538226545,-0.145736367,0.684868097,0.52374208,-0.165298775,0.194119439,0.763601422,-0.000126245,0.184273213,0.663111567,0.062767826,0.193586737,0.55852282,0.068330429,0.20256862,0.465429544,0.06832011,0.204645008,0.399484277,0.066751681,0.21579051,0.521207571,-0.059515215,0.290812403,0.423928589,-0.076217383,0.330589056,0.368420988,-0.076277755,0.359579116,0.321003258,-0.079135977,0.234450147,0.554326415,-0.091946088,0.337295443,0.550443292,-0.051765412,0.326043367,0.587587833,-0.007346397,0.300433517,0.606865048,0.006956026,0.25975588,0.604270279,-0.116303973,0.347475171,0.59866035,-0.072120011,0.335539758,0.63788712,-0.027059037,0.312339693,0.660227835,-0.011535256,0.286499441,0.652198434,-0.139538765,0.364169896,0.611632109,-0.149001092,0.417336315,0.590743303,-0.155508876,0.463006854,0.567165554,-0.173751757
YO,0.901309252,0.710422873,-6.87E-05,0.894118309,0.622370303,0.077612318,0.885706306,0.54082191,0.087459095,0.881830931,0.475373119,0.082715064,0.891536474,0.425240099,0.077670865,0.884419024,0.480855674,-0.012145096,0.833096325,0.395719737,-0.021369761,0.806057453,0.33788085,-0.024881255,0.788250327,0.286103457,-0.034853056,0.884305596,0.506089389,-0.060286887,0.788243592,0.509461641,-0.038121615,0.802015364,0.554809928,0.005088727,0.829477966,0.572191656,0.020583807,0.869238913,0.547772288,-0.103309363,0.779544592,0.541775048,-0.068967529,0.792696774,0.578597009,-0.024606856,0.815675318,0.597321033,-0.007346386,0.849235475,0.59294498,-0.144524142,0.77282536,0.558982432,-0.146778047,0.729580581,0.542852879,-0.146521479,0.692059815,0.529128551,-0.160110548,0.196373731,0.774365544,-0.000140779,0.189094901,0.667083681,0.074034333,0.200908571,0.562121749,0.083799168,0.211921632,0.472946316,0.084958009,0.215033472,0.409272671,0.082376696,0.215252459,0.523378193,-0.045599036,0.292413443,0.433899552,-0.059185434,0.333224833,0.382463157,-0.059485007,0.362282932,0.337461591,-0.063051857,0.231902808,0.556146801,-0.084987588,0.335134208,0.556397378,-0.043031331,0.32273823,0.594149292,-0.001210304,0.296760023,0.612322986,0.008054454,0.256786287,0.606293738,-0.115116559,0.347377002,0.602064669,-0.066318035,0.336580932,0.640061438,-0.021193525,0.313585043,0.662709951,-0.008875539,0.28500393,0.655847669,-0.143864349,0.364004254,0.617922544,-0.14759782,0.416448355,0.60209316,-0.151334748,0.461123973,0.58576417,-0.168935105
YO,0.89208734,0.720784545,-0.00012134,0.865741253,0.640527427,0.067488089,0.847293794,0.574470162,0.070601605,0.830607057,0.526055157,0.058650907,0.820954144,0.489753783,0.052624639,0.866757572,0.480566591,-0.00222997,0.822917461,0.404204935,-0.026099015,0.804332554,0.34800902,-0.042053115,0.791332364,0.295263708,-0.059476499,0.880457997,0.499481767,-0.051709112,0.778402925,0.524516881,-0.058403958,0.793617666,0.579933226,-0.027128156,0.822027922,0.600675464,-0.008891565,0.876859307,0.538906991,-0.099164933,0.778990567,0.551781118,-0.094168358,0.79450202,0.599258959,-0.053592376,0.815882146,0.619786799,-0.030588362,0.867294014,0.58550328,-0.146025404,0.788956285,0.554638743,-0.159528434,0.744855762,0.541575909,-0.162339345,0.705973268,0.529982924,-0.171191767,0.205317438,0.770438254,-0.000143559,0.199950501,0.667362988,0.080085523,0.216314316,0.563395679,0.092674561,0.230266571,0.479528099,0.092813283,0.240074515,0.422321886,0.090578564,0.228785545,0.522478402,-0.037579902,0.303205639,0.4291448,-0.054014955,0.343502343,0.377499044,-0.050705064,0.373338342,0.33473748,-0.050859887,0.238481402,0.555943072,-0.081361786,0.350929737,0.553931415,-0.051170062,0.342105836,0.59371829,-0.008208899,0.31831184,0.611915231,0.007346709,0.258963317,0.60350734,-0.117295817,0.358783782,0.59128195,-0.077772267,0.350692928,0.628072321,-0.025512734,0.329190284,0.649436474,-0.002955934,0.283307254,0.649406135,-0.151799232,0.363456696,0.612873435,-0.161824077,0.41679135,0.599362612,-0.166800678,0.46304369,0.58329618,-0.180551484
YO,0.883238375,0.746734738,-8.79E-05,0.819898367,0.723773837,-0.018423555,0.759731889,0.663055301,-0.034567412,0.719401062,0.620611608,-0.059204526,0.689645052,0.589046717,-0.081404895,0.792636454,0.542093456,-0.008577622,0.762247086,0.452364862,-0.066826843,0.745747566,0.404141158,-0.102355324,0.732071161,0.364367008,-0.117653452,0.830388308,0.531777382,-0.025152525,0.799833655,0.518672824,-0.108168714,0.810221195,0.598915398,-0.119017348,0.826127291,0.652820706,-0.09947034,0.866430342,0.537193596,-0.054199997,0.838947415,0.531452894,-0.131056473,0.843869686,0.605625749,-0.147016302,0.854859889,0.658137441,-0.132481933,0.905074537,0.551116049,-0.085394837,0.883351445,0.490944654,-0.127573296,0.864141583,0.482076198,-0.142075926,0.850675941,0.483791888,-0.144732162,0.247654751,0.790292203,-0.000136046,0.315797329,0.724479437,0.029114304,0.351413757,0.633731902,0.015761815,0.374153346,0.573878527,-0.01466604,0.394878656,0.533335626,-0.046177559,0.293661118,0.522854209,0.024069689,0.338701785,0.452069491,-0.010054013,0.368861675,0.401293159,-0.034032818,0.390193492,0.356044233,-0.056092095,0.260710418,0.52455157,-0.022269785,0.346284628,0.522973239,-0.06816902,0.355490863,0.588695765,-0.079395801,0.33829838,0.621410847,-0.078570046,0.241754115,0.546310008,-0.071872815,0.330074072,0.566922009,-0.105221659,0.333204627,0.629358649,-0.096749276,0.313765049,0.656810999,-0.092011884,0.232928336,0.583420336,-0.122745022,0.303873241,0.606391966,-0.131854549,0.311881363,0.652236044,-0.121991113,0.295632213,0.676513672,-0.119185813
YO,0.884511888,0.751107514,-9.91E-05,0.817769706,0.740686417,-0.023876375,0.745064616,0.692928731,-0.034702692,0.694703102,0.650898874,-0.051845904,0.659895241,0.622352064,-0.065711513,0.773520052,0.564356804,-0.001014759,0.737760007,0.477839381,-0.043838136,0.720015228,0.425357372,-0.066690058,0.701768756,0.37567538,-0.07145375,0.815061867,0.548771918,-0.013281913,0.792255819,0.53077054,-0.099559791,0.812933981,0.612375617,-0.11619442,0.829865932,0.666420817,-0.099138983,0.857394457,0.548282981,-0.033962399,0.838046193,0.529356599,-0.110182747,0.849516392,0.60776937,-0.127956241,0.857896447,0.660624623,-0.113282084,0.902184188,0.553658724,-0.055822399,0.885970891,0.490430117,-0.088532448,0.867646873,0.459178209,-0.101003982,0.846350551,0.428886175,-0.100668021,0.251608074,0.800606549,-8.72E-05,0.335645795,0.770952761,0.007811772,0.394142747,0.699810386,0.014341424,0.435116351,0.646157324,0.008152356,0.466210186,0.620725334,0.004716615,0.353969187,0.579666317,0.055265903,0.396856606,0.481262863,0.020397693,0.420753241,0.429476351,-0.002780312,0.438980043,0.375537276,-0.012655837,0.31663233,0.566390097,0.029240677,0.363890022,0.56397891,-0.042936597,0.349252701,0.64221251,-0.06786067,0.327605665,0.67409718,-0.058964577,0.28114152,0.563887358,-0.005303941,0.322141767,0.560593903,-0.060447231,0.31674692,0.63528049,-0.06834536,0.301893592,0.66774565,-0.05569772,0.245282769,0.569772661,-0.041286767,0.263888478,0.491744399,-0.07506974,0.283417284,0.443522394,-0.090211861,0.299215138,0.387776256,-0.094102971
YO,0.899569929,0.738292813,-6.42E-05,0.829338372,0.731156409,-0.031732678,0.757424653,0.686890066,-0.050260816,0.702879369,0.643488705,-0.07092426,0.66536212,0.619074047,-0.091093227,0.779052913,0.555961907,-0.003953438,0.746326208,0.471499532,-0.026848176,0.726297677,0.418498427,-0.036610335,0.709672809,0.368716896,-0.03535698,0.821618259,0.540155828,-0.009431259,0.815644741,0.509474754,-0.07160642,0.832853377,0.58365345,-0.093209721,0.843591154,0.629267156,-0.087414041,0.863126278,0.53346622,-0.018487876,0.857939541,0.505930424,-0.077834778,0.868457496,0.581040621,-0.096233599,0.874120176,0.627456605,-0.085313901,0.904020429,0.533343852,-0.030552318,0.89216888,0.465088367,-0.049508337,0.878854632,0.428494573,-0.051360432,0.86149621,0.391351759,-0.043912955,0.259974241,0.796531677,-0.000212288,0.341523856,0.776550233,-0.01554518,0.416592479,0.714784384,-0.023218781,0.469407231,0.657196283,-0.038674381,0.504781723,0.617301106,-0.048538327,0.379115343,0.583034158,0.022808813,0.422133982,0.489132941,-0.012534352,0.448372424,0.435557961,-0.02909058,0.466958284,0.376611948,-0.032710083,0.339446247,0.570882261,0.006618482,0.373286933,0.562050462,-0.071109913,0.359052837,0.644590497,-0.091354273,0.34202227,0.673938513,-0.079988867,0.298395395,0.563757181,-0.020875404,0.326423258,0.543189526,-0.087562561,0.31834653,0.622700751,-0.094815157,0.305786014,0.658233583,-0.080146052,0.257347077,0.562721074,-0.050238457,0.275367141,0.476726085,-0.081600159,0.293085754,0.423732579,-0.096703492,0.310074031,0.360971093,-0.103041887
YO,0.91055125,0.72333324,-6.59E-05,0.839555204,0.719470024,-0.031392191,0.767761767,0.682124376,-0.048619188,0.711073279,0.643769681,-0.068357579,0.671465516,0.619909883,-0.087972775,0.785675466,0.550015032,0.003656116,0.751265526,0.467519999,-0.022424022,0.7304672,0.416132152,-0.033678275,0.712227106,0.367307037,-0.03200445,0.827079535,0.533911049,-0.003773316,0.819723248,0.501165926,-0.072273709,0.839130282,0.574831963,-0.097646326,0.849025965,0.618708193,-0.091774747,0.868022442,0.526345491,-0.01510962,0.862075269,0.499866158,-0.081699677,0.875272393,0.575071752,-0.10286548,0.881413341,0.619776011,-0.091811314,0.909220397,0.525177598,-0.029388966,0.896925211,0.456963629,-0.053795658,0.884272575,0.418227345,-0.058950875,0.866996527,0.376642615,-0.051955696,0.258778453,0.784806132,-0.000176735,0.340097994,0.772904694,-0.022462331,0.417361498,0.719584942,-0.029420653,0.475652933,0.668780386,-0.041542806,0.511952937,0.634282172,-0.045446243,0.38217026,0.578754067,0.012130154,0.426107466,0.486919045,-0.021346873,0.454112172,0.429922938,-0.032146342,0.475911498,0.370132595,-0.031480491,0.341506064,0.565734506,0.001236866,0.374133378,0.556176007,-0.075936988,0.357935131,0.639507413,-0.09253937,0.340164214,0.673628092,-0.080762051,0.299655885,0.559137762,-0.022548854,0.325842649,0.538779736,-0.094870605,0.318432301,0.618736565,-0.100034952,0.306335568,0.657724679,-0.084209859,0.258614302,0.558524013,-0.047345474,0.272520363,0.468132555,-0.079454727,0.289000869,0.411636204,-0.095257036,0.305022895,0.346973777,-0.09902633
YO,0.923548877,0.707118392,-5.03E-05,0.850863576,0.712710381,-0.03133022,0.777997911,0.680802643,-0.05076056,0.71987015,0.646926939,-0.07065767,0.677482426,0.625428796,-0.090020351,0.795827508,0.549309313,-0.006250144,0.757258177,0.466742635,-0.021984991,0.733249009,0.41372031,-0.029547479,0.714257717,0.366201192,-0.029967362,0.837932706,0.531678379,-0.013145664,0.823842645,0.490764886,-0.067917302,0.843510926,0.559955597,-0.087055959,0.857582748,0.605504155,-0.082058914,0.879015744,0.521085918,-0.022810129,0.867719591,0.489472508,-0.079719745,0.881709397,0.561559021,-0.099631943,0.891302049,0.608009577,-0.091781072,0.919534922,0.516354382,-0.035188105,0.906148612,0.446365923,-0.054861959,0.89234823,0.40465337,-0.059015308,0.874381959,0.362329572,-0.055168323,0.271388769,0.740710199,-4.77E-05,0.337678194,0.755883932,-0.036561795,0.407653987,0.713136613,-0.051998567,0.461989403,0.673779011,-0.067825921,0.50319016,0.648837745,-0.075074054,0.37655884,0.571639895,-0.024399025,0.424650818,0.489100873,-0.064578578,0.457666099,0.431375146,-0.080788441,0.483753204,0.375079155,-0.09294261,0.337256014,0.553502083,-0.027721196,0.368220985,0.538597167,-0.105981551,0.356052846,0.620051801,-0.113338202,0.343088597,0.652148366,-0.096447527,0.29707852,0.547076702,-0.044424463,0.32161653,0.526617169,-0.117765941,0.313874841,0.607814014,-0.123655714,0.303340852,0.642140269,-0.106800757,0.256584942,0.547422886,-0.06359382,0.270481825,0.458168268,-0.102528751,0.284732938,0.404329598,-0.127935097,0.29686293,0.337458283,-0.143399715
